NIT_ENTIDAD,NOMBRE_ENTIDAD,num_contratos,suma_valor_total_contrato,promedio_valor_total_contrato,num_departamentos,num_estados_proceso,num_clases_proceso,num_tipos_proceso,num_familias,num_clases,meses_desde_ultimo_contrato,SANTANDER,VAUPES,NARIÑO,CAQUETA,NO DEFINIDO,CASANARE,META,AMAZONAS,GUAVIARE,CAUCA,VICHADA,ANTIOQUIA,QUINDIO,CHOCO,SAN ANDRES PROVIDENCIA Y SANTA CATALINA,CALDAS,BOYACA,VALLE DEL CAUCA,CUNDINAMARCA,LA GUAJIRA,TOLIMA,ARAUCA,NORTE DE SANTANDER,BOGOTA,HUILA,SUCRE,ATLANTICO,BOLIVAR,RISARALDA,PUTUMAYO,MAGDALENA,GUAINIA,CORDOBA,CESAR,TERMINADO,ACTIVO,BORRADOR,CEDIDO,MODIFICADO,EN EJECUCION,ENVIADO PROVEEDOR,SUSPENDIDO,CERRADO,CONTRATACION DIRECTA,null,CONCURSO DE MERITOS,CONTRATACION MINIMA CUANTIA,LICITACION OBRA PUBLICA,SUBASTA,LICITACION PUBLICA,REGIMEN ESPECIAL,SELECCION ABREVIADA DE MENOR CUANTIA,EMPRESTITO,SEGUROS,CONSULTORIA,PRESTACION DE SERVICIOS,ACUERDO MARCO DE PRECIOS,COMISION,COMPRAVENTA,COMODATO,SUMINISTROS,SERVICIOS FINANCIEROS,NEGOCIO FIDUCIARIO,OTRO,VENTA INMUEBLES,ARRENDAMIENTO DE INMUEBLES,ARRENDAMIENTO DE MUEBLES,INTERVENTORIA,CONCESION,ASOCIACION PUBLICO PRIVADA,OBRA,DECREELAW0922017,VENTA MUEBLES,numero_de_multas,suma_valor_sancion,promedio_valor_sancion,meses_desde_ultima_multa
891180180,HUILA - SALADOBLANCO - ALCALDIA,1,3276000,3276000.0,1,1,1,1,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
890399011,SANTIAGO DE CALI DISTRITO ESPECIAL DEPARTAMENTO ADMINISTRATIVO DE CONTROL INTERNO,102,2524665740,2.4751624901960783E7,1,1,1,1,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.758943E7,1.3794715E7,76.93548387
860041247,INSTITUTO DE CASAS FISCALES DEL EJERCITO - ICFE,186,9422488267,5.065853906989247E7,1,6,6,7,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,3,9,0,4,15,154,0,1,0,139,2,2,15,5,11,0,0,12,0,1,2,151,0,0,7,0,19,0,0,4,0,0,0,0,0,0,2,0,0,,,,
817001267,RECLUSION DE MUJERES DE POPAYAN INPEC,7,28383221,4054745.8571428573,1,2,1,2,1,1,19,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
807001559,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC,31,302743862,9765931.032258065,1,3,1,2,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,17,12,0,0,0,0,1,0,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
800099723,BOYACA - CHIQUIZA - ALCALDIA,2,138855000,6.94275E7,1,1,0,1,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,
890399011,SANTIAGO DE CALI DISTRITO ESPECIAL SECRETARIA DE GOBIERNO,424,12821739511,3.0239951676886793E7,1,4,5,5,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,29,386,0,0,0,415,0,0,4,0,1,0,1,3,0,0,0,419,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,2,2.758943E7,1.3794715E7,76.93548387
899999061,BOGOTA - ALCALDIA - SAN CRISTOBAL,390,12750102109,3.269256951025641E7,1,6,5,4,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,22,5,0,13,42,307,0,1,0,380,0,0,3,1,5,0,0,1,0,0,0,382,0,0,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,38,1.35761603E8,3572673.763157895,48.93548387
899999067,CONTRALORIA GENERAL DE LA REPUBLICA GERENCIA DEPARTAMENTAL VICHADA,2,105854652,5.2927326E7,1,2,2,2,1,1,25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,7.2651861E7,1.21086435E7,97.35483871
809000799,TOLIMA - ASAMBLEA DEPARTAMENTAL,52,939527020,1.8067827307692308E7,1,4,2,2,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,48,0,0,0,49,0,0,3,0,0,0,0,0,0,0,0,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
891780009,MAGDALENA - SANTA MARTA - ALCALDIA,1773,96412544538,5.437819770896785E7,1,6,4,10,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1773,0,0,0,197,982,0,0,72,519,0,2,1,1728,16,0,21,4,0,0,0,4,0,3,0,1709,0,0,4,1,6,0,0,13,0,15,1,0,0,0,5,16,0,,,,
890706847,TOLIMA - IBAGUE - CONTRALORIA,87,1165365146,1.3395001678160919E7,1,4,3,5,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,40,37,0,0,2,73,0,0,11,0,0,0,3,0,0,2,0,76,0,0,2,0,3,0,0,4,0,0,0,0,0,0,0,0,0,,,,
830059954,CONSEJO PROFESIONAL NACIONAL DE ARQUITECTURA Y SUS PROFESIONES AUXILIARES,41,1120839092,2.733753882926829E7,1,3,4,7,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,33,0,0,0,27,0,0,8,0,0,0,2,4,0,1,0,28,0,0,0,0,3,0,0,4,0,0,1,0,0,0,2,2,0,,,,
899999034,SENA DIRECCION GENERAL DIRECCION JURIDICA,149,291503721822,1.9564008175973155E9,1,4,7,9,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,1,11,0,0,47,90,0,0,0,5,27,4,7,3,8,0,91,4,0,1,2,15,0,0,7,0,4,0,0,111,0,0,0,2,0,0,2,5,0,10,2.6631119E7,2663111.9,39.64516129
899999114,DEPARTAMENTO DE CUNDINAMARCA SECRETARIA DE EDUCACION,384,101687932934,2.6481232534895834E8,1,5,3,4,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,3,11,358,0,0,0,343,37,0,0,2,0,0,2,0,0,0,0,235,0,0,0,0,0,0,0,106,0,4,0,0,0,0,0,39,0,1,1280000.0,1280000.0,79.41935484
822004467,INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO - INPEC,67,2494396762,3.722980241791045E7,1,3,3,3,1,1,19,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,33,0,0,9,1,0,0,63,0,3,0,0,0,0,0,0,10,0,0,27,0,30,0,0,0,0,0,0,0,0,0,0,0,0,,,,
900463725,MINISTERIO DE VIVIENDA CIUDAD Y TERRITORIO - MINVIVIENDA,968,99530047127,1.0282029661880165E8,1,6,4,8,1,1,18,0,0,0,0,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,71,0,24,45,782,0,2,0,949,0,0,15,0,3,0,1,0,0,3,1,865,0,0,3,0,2,0,0,89,0,4,0,0,0,0,0,1,0,1,424000.0,424000.0,93.0
800140623,DIRECCION GENERAL DE LA POLICIA NACIONAL - PONAL,33,3010788543,9.123601645454545E7,1,2,4,4,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,2,31,0,0,0,1,11,0,17,0,1,0,0,3,0,0,0,13,0,0,3,0,6,0,0,11,0,0,0,0,0,0,0,0,0,,,,
900240084,CALDAS - ASOCIACION AEROPUERTO DEL CAFE,44,1196557284,2.7194483727272727E7,1,2,3,7,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,34,0,0,0,28,1,0,14,1,0,0,0,0,0,1,0,33,0,0,3,0,1,0,0,3,0,1,0,0,0,0,2,0,0,,,,
890980331,MUNICIPIO DE SABANETA,1088,40859861171,3.75550194586397E7,1,4,5,10,1,1,18,0,0,0,0,0,0,0,0,0,0,0,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,22,1049,0,0,0,1038,21,0,14,3,6,0,0,6,0,1,1,1036,0,0,5,4,10,0,0,20,0,3,0,0,0,0,2,6,0,,,,
891500580,CAUCA - PUERTO TEJADA - ALCALDIA,3,132430000,4.4143333333333336E7,1,1,1,1,1,1,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,
890399029,DEPARTAMENTO DEL VALLE DEL CAUCA OFICINA PARA LA TRANSPARENCIA DE LA GESTION PUBLICA,222,3815871625,1.7188610923423424E7,1,3,2,3,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,6,101,0,0,0,220,0,0,2,0,0,0,0,0,0,0,0,219,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,,,,
899999034,SENA REGIONAL DISTRITO CAPITAL GRUPO ADMINISTRATIVO INTERCENTROS CTCM,665,25308124865,3.8057330624060154E7,1,6,3,4,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,0,0,0,0,0,0,0,0,0,0,5,2,0,4,130,523,0,1,0,659,1,0,3,0,0,0,0,2,0,0,0,662,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10,2.6631119E7,2663111.9,39.64516129
899999081,INSTITUTO DE DESARROLLO URBANO - IDU,1641,264982531800,1.614762533820841E8,1,5,6,9,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641,0,0,0,0,0,0,0,0,0,0,35,187,0,28,16,1375,0,0,0,1581,4,18,14,7,12,0,0,5,0,0,8,1595,0,0,5,0,1,1,0,14,0,2,0,10,0,0,5,0,0,,,,
800252844,CORPOAMAZONIA CORPORACION PARA EL DESARROLLO SOSTENIBLE DEL SUR DE LA AMAZONIA,447,20933288811,4.683062373825503E7,1,5,7,10,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,0,0,0,0,5,17,0,2,84,339,0,0,0,330,0,5,32,3,10,0,58,9,0,1,4,386,0,0,17,1,20,0,0,10,0,5,0,1,0,0,2,0,0,,,,
802000713,MINISTERIO DEL TRABAJO DIRECCION TERRITORIAL ATLANTICO,3,614343302,2.0478110066666666E8,1,1,1,1,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,
899999069,INSTITUTO COLOMBIANO AGROPECUARIO SECCIONAL GUAVIARE,5,116437905,2.3287581E7,1,1,2,2,1,1,19,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,6.0486306E7,8640900.857142856,51.83870968
800141667,ARMADA NACIONAL BATALLON DE COMANDO Y APOYO DE INFANTERIA DE MARINA NO 4,36,3977062670,1.1047396305555555E8,1,2,2,5,1,1,19,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,0,0,0,0,5,0,23,0,0,0,0,8,0,0,0,13,0,0,9,0,8,0,0,5,0,0,0,0,0,0,1,0,0,,,,
891900272,SECRETARIA DE BIENESTAR SOCIAL ALCALDIA DE TULUA,66,769200000,1.1654545454545455E7,1,2,2,1,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,65,0,0,0,65,0,0,1,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
830025267,FONDO NACIONAL AMBIENTAL ANLA,1177,88300055350,7.502128746813934E7,1,6,3,3,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,0,0,0,0,0,0,0,0,0,0,67,5,0,32,44,1027,0,2,0,1168,0,0,4,0,5,0,0,0,0,0,0,1169,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,
899999114,DEPARTAMENTO DE CUNDINAMARCA SECRETARIA DEL AMBIENTE,103,16036561133,1.556947682815534E8,1,4,3,3,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,84,0,3,0,0,0,0,1,2,0,0,100,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,1,1280000.0,1280000.0,79.41935484
8921150151,LA GUAJIRA - GOBERNACION,590,108986905383,1.8472356844576272E8,1,3,6,8,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,2,571,0,0,0,554,0,4,17,6,1,0,0,8,0,2,1,549,0,0,3,0,11,0,0,15,0,0,0,4,0,0,5,0,0,,,,
8903990295,SECRETARIA DE INFRAESTRUCTURA Y VALORIZACION GOBERNACION DEL VALLE,536,25423232282,4.743140351119403E7,1,5,1,3,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,125,388,0,0,14,534,2,0,0,0,0,0,0,0,0,0,0,533,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,
800063791,BOYACA - ARCABUCO - ALCALDIA,2,498967465,2.494837325E8,1,1,0,1,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,
892115007,LA GUAJIRA - RIOHACHA - ALCALDIA,398,38961477625,9.789315986180905E7,1,6,7,10,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0,1,29,338,0,2,0,335,19,3,16,5,2,0,15,3,0,4,2,335,0,0,0,1,8,0,0,2,0,4,0,2,0,0,6,34,0,,,,
891410902,RISARALDA - AREA METROPOLITANA DEL CENTRO OCCIDENTE,116,13514195727,1.1650168730172414E8,1,3,4,5,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,6,0,0,1,109,0,0,0,105,0,0,9,1,0,0,0,1,0,1,0,109,0,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,,,,
899999069,INSTITUTO COLOMBIANO AGROPECUARIO MAGDALENA,20,183996308,9199815.4,1,3,2,3,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,4,15,0,0,0,12,0,0,8,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,7,6.0486306E7,8640900.857142856,51.83870968
800114312,CALDAS - DIRECCION TERRITORIAL DE SALUD DE CALDAS,745,32122042239,4.311683522013423E7,1,5,7,10,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,0,1,110,605,0,0,0,707,0,1,23,1,7,0,2,4,0,1,1,594,0,0,15,3,9,0,0,114,0,5,0,0,0,0,1,2,0,,,,
891480030,MUNICIPIO DE PEREIRAOFICIAL,5089,245083504630,4.8159462493613675E7,1,7,7,11,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5089,0,0,0,0,0,168,431,0,34,701,3678,0,13,64,4860,4,7,61,18,14,0,111,14,0,3,6,4804,0,0,4,15,38,0,0,41,0,47,0,4,0,0,14,113,0,,,,
800165854,RAMA JUDICIAL DIRECCION SECCIONAL DE ADMINISTRACION JUDICIAL DE VALLEDUPAR,25,1395219594,5.580878376E7,1,3,3,5,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,0,0,4,20,0,0,0,11,0,0,13,0,0,0,0,1,0,0,0,12,0,0,0,0,4,0,0,0,0,7,0,1,0,0,1,0,0,,,,
800103659,MUNICIPIO DE PAZ DE ARIPORO,2,750341530,3.75170765E8,1,2,1,1,1,1,19,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,104.48387097
800141641,FUERZA AEREA COLOMBIANA,69,4861484130,7.045629173913044E7,1,3,4,6,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,18,40,0,0,0,11,6,0,42,3,0,0,0,7,0,0,0,44,0,0,15,1,0,0,0,6,0,1,0,0,0,0,2,0,0,,,,
892120020,LA GUAJIRA ALCALDIA MUNICIPIO DE MAICAO,1,450000000,4.5E8,1,1,0,1,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
800095782,ALCALDIA MUNICIPIO DE SAN JOSE DE FRAGUA,1,331600767,3.31600767E8,1,1,0,1,1,1,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
899999096,INSTITUTO CARO Y CUERVO - ICC,161,5939817670,3.689327745341615E7,1,3,4,6,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,148,0,0,0,136,3,0,17,0,1,0,0,4,0,1,0,146,0,0,8,0,1,0,0,4,0,0,0,0,0,0,0,1,0,,,,
800102801,MUNICIPIO DE TAME,1,885909780,8.8590978E8,1,1,1,1,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
890201900,ALCALDIA DISTRITAL BARRANCABERMEJA,2294,61237086145,2.6694457778988667E7,1,3,6,10,1,1,18,2294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,94,1887,0,0,0,2206,36,0,15,3,4,0,25,5,0,2,1,2212,0,0,4,1,5,0,0,15,0,2,0,0,0,0,2,50,0,,,,
891480014,AEROPUERTO INTERNACIONAL MATECAÑA,19,443800630,2.335792789473684E7,1,4,2,3,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,0,0,9,8,0,0,1,15,0,0,4,0,0,0,0,0,0,0,0,16,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
890906445,ALCALDIA MUNICIPAL DE CAUCASIA,133,3188343661,2.397250872932331E7,1,3,2,5,1,1,18,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,9,71,0,0,0,120,0,0,13,0,0,0,0,0,0,0,0,115,0,0,0,0,8,0,0,4,0,2,0,0,0,0,4,0,0,,,,
891800498,BOYACA - GOBERNACION,2788,235371391233,8.44230241151363E7,1,5,7,12,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,7,0,0,2456,12,0,14,0,2647,62,1,55,4,12,0,1,6,2,1,2,2631,0,0,25,18,20,0,0,53,0,20,0,5,0,0,5,6,0,22,3.1805236013E9,1.4456925460454547E8,29.48387097
891855361,BOYACA - TIBASOSA - ALCALDIA,4,1448416785,3.6210419625E8,1,3,1,2,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,,,,
890201222,SANTANDER - BUCARAMANGA - ALCALDIA,1919,265695197855,1.3845502754299113E8,1,6,7,12,1,1,18,1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,61,0,2,503,1340,0,2,0,1758,16,12,46,25,30,0,28,4,1,3,2,1761,0,0,29,1,17,0,0,31,0,6,0,11,0,0,26,31,0,,,,
800141621,FUERZA AEREA COLOMBIANA,169,8977691205,5.3122433165680476E7,1,4,4,6,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,72,87,0,0,0,90,3,0,62,0,1,0,0,13,0,0,0,118,0,0,28,0,5,0,0,2,0,13,0,0,0,0,3,0,0,,,,
899999067,CONTRALORIA GENERAL DE LA REPUBLICACGRGERENCIA DEPARTAMENTAL SAN ANDRES,6,95984001,1.59973335E7,1,2,1,2,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,7.2651861E7,1.21086435E7,97.35483871
899999055,MINISTERIO DE TRANSPORTE - MINTRANSPORTE,600,40387612036,6.731268672666667E7,1,5,6,8,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,24,8,0,9,73,486,0,0,0,584,0,1,4,0,9,0,1,1,0,0,1,581,0,0,4,4,1,0,0,7,0,1,0,0,0,0,0,1,0,4,2.00631695E8,5.015792375E7,50.25806452
891900272,OFICINA DE CONTROL INTERNO ALCALDIA DE TULUA,7,69750000,9964285.714285715,1,2,1,1,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
891900272,SECRETARIA DE DESARROLLO AGROPECUARIO Y MEDIO AMBIENTE ALCALDIA DE TULUA,51,478476370,9381889.607843136,1,2,2,2,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,44,0,0,0,50,0,0,1,0,0,0,0,0,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,
830041314,DIRECCION DE SANIDAD DE LA POLICIA NACIONAL DISAN PONAL,132,15772723099,1.1949032650757575E8,1,4,4,4,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,2,8,0,0,5,117,0,0,0,103,4,0,10,1,14,0,0,0,0,0,0,109,0,0,11,0,10,0,0,2,0,0,0,0,0,0,0,0,0,,,,
800019816,NARIÑO - COLON - ALCALDIA,1,10000000,1.0E7,1,1,1,1,1,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
